,store,address,latitude,longitude,isReserve,review
237,스타벅스 파미에파크R점,서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY,37.5030521,127.004362,reserve,232.0
238,스타벅스 교대역점,서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩,37.494207,127.01394,general,
239,스타벅스 양재역점,서울특별시 서초구 강남대로 202 (양재동) 모산빌딩,37.4820475,127.0367682,general,132.0
240,스타벅스 논현역점,서울특별시 서초구 강남대로 557 (잠원동) 1~2층,37.5111983,127.0205875,general,293.0
241,스타벅스 이수역점,서울특별시 서초구 동작대로 112 (방배동),37.4864664,126.98274029999992,general,137.0
242,스타벅스 내방역점,서울특별시 서초구 방배로 184 (방배동) 대풍빌딩,37.490004,126.992455,general,286.0
243,스타벅스 서초파라곤점,서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤,37.494941,127.027422,general,262.0
244,스타벅스 서울아트센터점,서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩,37.480866,127.012368,general,261.0
245,스타벅스 서초중앙로점,서울특별시 서초구 서초중앙로 225,37.501691,127.01152,general,229.0
246,스타벅스 센트럴시티점,서울특별시 서초구 신반포로 176 (반포동),37.504707,127.004459,general,
247,스타벅스 강남삼성타운점,서울특별시 서초구 서초대로78길 24 (서초동),37.49562035,127.0277144,general,505.0
248,스타벅스 방배역점,서울특별시 서초구 방배로 84 (방배동),37.48200755,126.9976438,general,405.0
249,스타벅스 반포역점,서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가,37.508589,127.011959,general,321.0
250,스타벅스 남부터미널점,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)",37.48467334,127.0169464,general,427.0
251,스타벅스 뉴코아강남점,서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽,37.51031339,127.0069582,general,292.0
252,스타벅스 강남2점,"서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)",37.5000875,127.02549090000002,general,627.0
253,스타벅스 교대점,서울특별시 서초구 서초중앙로 118 (서초동),37.4923611,127.0142207,general,
254,스타벅스 하이브랜드점,"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)",37.46330766,127.0368447,general,267.0
255,스타벅스 신논현역점,서울특별시 서초구 강남대로 483 (반포동) 청호빌딩,37.50529,127.023636,general,288.0
256,스타벅스 영동2교점,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)",37.48203954,127.0425748,general,358.0
257,스타벅스 남부터미널2점,서울특별시 서초구 효령로 274 (서초동),37.48436736,127.0142192,general,439.0
258,스타벅스 서래마을입구점,서울특별시 서초구 서래로 48 (반포동),37.49925284,126.9984801,general,245.0
259,스타벅스 몬테소리점,서울특별시 서초구 강남대로 399 (서초동),37.4982695,127.026865,general,513.0
260,스타벅스 서초역점,서울특별시 서초구 반포대로 118 (서초동),37.49067495,127.0086118,general,346.0
261,스타벅스 예술의전당점,"서울특별시 서초구 남부순환로323길 1, 1층 (서초동)",37.48115265,127.0134724,general,
262,스타벅스 교대법원점,서울특별시 서초구 서초중앙로 164 (서초동),37.496329,127.013336,general,256.0
263,스타벅스 강남GT타워점,"서울특별시 서초구 서초대로 411, GT타워 (서초동)",37.498056,127.02583300000003,general,319.0
264,스타벅스 서초동점,"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)",37.485941,127.021525,general,222.0
265,스타벅스 서울교대점,"서울특별시 서초구 서초중앙로 64, 1층 (서초동)",37.487397,127.015134,general,217.0
266,스타벅스 강남에비뉴점,"서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)",37.5027,127.023894,general,334.0
267,스타벅스 서이초교사거리점,서울특별시 서초구 사임당로 143 (서초동),37.4918146,127.0252252,general,12.0
268,스타벅스 서울웨이브아트센터점,서울특별시 서초구 잠원로 145-35 (잠원동),37.518807,127.00704,general,304.0
269,스타벅스 길음역점,서울특별시 성북구 정릉로 376 (돈암동),37.602139,127.025271,general,316.0
270,스타벅스 미아이마트점,서울특별시 성북구 도봉로 17 ,37.610678,127.029921,general,218.0
271,스타벅스 종암DT점,서울특별시 성북구 종암로 17 (종암동),37.5919525,127.0360401,general,464.0
272,스타벅스 미아점,서울특별시 성북구 동소문로 314 (하월곡동),37.607581,127.029303,general,353.0
273,스타벅스 성신여대정문점,서울특별시 성북구 보문로34길 62 (동선동2가),37.59091,127.0188,general,571.0
274,스타벅스 종암점,서울특별시 성북구 종암로 122 (종암동),37.601095,127.033847,general,443.0
275,스타벅스 삼선교점,서울특별시 성북구 동소문로 10 (동소문동2가),37.588696,127.00732070000004,general,317.0
276,스타벅스 월곡역점,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)",37.601718,127.040446,general,325.0
277,스타벅스 고대점,서울특별시 성북구 고려대로24길 51 (안암동5가),37.58397192,127.0297352,general,360.0
278,스타벅스 현대미아점,서울특별시 성북구 동소문로 315 (길음동) 지하1층,37.60837822,127.0287483,general,314.0
279,스타벅스 성신여대점,서울특별시 성북구 동소문로24길 12 (동선동1가),37.593135,127.018379,general,579.0
280,스타벅스 안암역점,서울특별시 성북구 고려대로 102-2 (안암동5가),37.586319,127.030556,general,383.0
281,스타벅스 한성대입구역점,서울특별시 성북구 성북로 11 (성북동1가),37.589054,127.004839,general,409.0
282,스타벅스 송파나루역DT점,서울특별시 송파구 오금로 142 (송파동),37.510793,127.1102658,general,493.0
283,스타벅스 송파헬리오시티점,"서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)",37.4978563,127.1031325,general,334.0
284,스타벅스 잠실시그마타워점,서울특별시 송파구 올림픽로 289 (신천동),37.514567,127.102493,general,572.0
285,스타벅스 문정법원로R점,서울특별시 송파구 송파대로 201 (문정동),37.487447,127.119164,reserve,451.0
286,스타벅스 송파개롱역점,서울특별시 송파구 오금로 420 (가락동),37.496956,127.13652,general,329.0
287,스타벅스 문정하비오점,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호",37.481925,127.123446,general,379.0
288,스타벅스 문정역점,"서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호",37.484813,127.122237,general,467.0
289,스타벅스 잠실대교남단R점,서울특별시 송파구 송파대로 570 타워 730 1층,37.515511,127.099006,reserve,465.0
290,스타벅스 송파위례점,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)",37.478264,127.144067,general,278.0
291,스타벅스 송파방이DT점,서울특별시 송파구 오금로 241 (방이동),37.506564,127.120495,general,282.0
292,스타벅스 송파구청점,서울특별시 송파구 오금로 87 (방이동),37.514573,127.107404,general,530.0
293,스타벅스 올림픽평화의문점,서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트,37.5156426,127.11648190000004,general,267.0
294,스타벅스 송파아이파크점,서울특별시 송파구 법원로 55 (문정동),37.479892,127.122379,general,221.0
295,스타벅스 송파사거리점,서울특별시 송파구 송파대로 386 (송파동),37.5022788,127.1103904,general,273.0
296,스타벅스 석촌서호점,서울특별시 송파구 석촌호수로 176 (삼전동),37.5063929,127.0964684,general,493.0
297,스타벅스 문정로데오점,서울특별시 송파구 동남로 141 (가락동),37.491905,127.1262696,general,361.0
298,스타벅스 올림픽훼미리점,서울특별시 송파구 중대로 68 (문정동),37.491626,127.116308,general,232.0
299,스타벅스 올림픽공원남문점,서울특별시 송파구 위례성대로 102 (방이동),37.5133,127.123113,general,634.0
300,스타벅스 방이역점,"서울특별시 송파구 마천로 53, 1~2층 (오금동)",37.508666,127.126569,general,
301,스타벅스 석촌호수점,서울특별시 송파구 석촌호수로 262 (송파동),37.509581,127.104993,general,683.0
302,스타벅스 잠실푸르지오월드점,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)",37.517649,127.103426,general,384.0
303,스타벅스 잠실새내역점,서울특별시 송파구 올림픽로 96 (잠실동),37.511679,127.081062,general,586.0
304,스타벅스 잠실역점,"서울특별시 송파구 송파대로 562 (신천동, 웰리스타워,삼성웰리스아파트) 1층,2층",37.515272,127.099231,general,456.0
305,스타벅스 갤러리아팰리스점,"서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)",37.51108365,127.0938059,general,348.0
306,스타벅스 아시아선수촌점,서울특별시 송파구 백제고분로 69 (잠실동),37.51059,127.079047,general,402.0
307,스타벅스 올림픽아파트점,서울특별시 송파구 양재대로 1222 (방이동),37.515315,127.133237,general,
308,스타벅스 가락본동점,서울특별시 송파구 송파대로30길 13 (가락동),37.494895,127.118785,general,309.0
309,스타벅스 석촌역점,"서울특별시 송파구 백제고분로 358, 1층 (석촌동)",37.5042626,127.10610769999994,general,370.0
310,스타벅스 가락시장역점,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)",37.494299,127.121354,general,434.0
311,스타벅스 가든파이브점,서울특별시 송파구 충민로 10 (문정동) 가든파이브툴,37.4782316,127.1193703,general,249.0
312,스타벅스 몽촌토성역점,서울특별시 송파구 위례성대로 6 ,37.516913,127.113127,general,192.0
313,스타벅스 송파마천사거리DT점,서울특별시 송파구 거마로 78 (마천동),37.499829,127.147672,general,180.0
314,스타벅스 목동파리공원점,서울특별시 양천구 목동동로 377 (목동),37.535336,126.878852,general,154.0
315,스타벅스 등촌역점,서울특별시 양천구 공항대로 566 (목동) 1층 2층,37.548884,126.86807,general,699.0
316,스타벅스 목동행복한점,서울특별시 양천구 목동동로 309 (목동),37.529147,126.876099,general,690.0
317,스타벅스 신정DT점,서울특별시 양천구 신월로 341 (신정동),37.521993,126.858865,general,543.0
318,스타벅스 목동역점,서울특별시 양천구 목동로 203 (신정동) 1층일부,37.526684,126.863986,general,475.0
319,스타벅스 목동오목로점,"서울특별시 양천구 오목로 279 (목동) 102,103,104,105호",37.525923,126.868438,general,291.0
320,스타벅스 목동8단지점,서울특별시 양천구 목동서로 299 (신정동),37.520518,126.868841,general,360.0
321,스타벅스 오목교역점,서울특별시 양천구 오목로 354 (목동),37.5235882,126.87652120000008,general,422.0
322,스타벅스 신월IC DT점,서울특별시 양천구 남부순환로 430 (신월동),37.5294984,126.831983,general,395.0
323,스타벅스 목동7단지점,서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자,37.528012,126.87053,general,389.0
324,스타벅스 목동5단지점,"서울특별시 양천구 목동동로 411, 1동 116호(목동, 부영그린타운3차)",37.536706,126.88212,general,244.0
325,스타벅스 목동점,서울특별시 양천구 목동서로 67 (목동) 우성에펠타운,37.53638383,126.8785597,general,
326,스타벅스 현대목동점,"서울특별시 양천구 목동동로 257 (목동, 현대하이페리온) 지하2층",37.526848,126.875023,general,496.0
327,스타벅스 목동파라곤점,"서울특별시 양천구 목동서로 155, 목동파라곤 1층 (목동)",37.52947,126.874996,general,306.0
328,스타벅스 목동트라팰리스점,서울특별시 양천구 오목로 299 (목동),37.5255,126.8702,general,157.0
329,스타벅스 타임스퀘어R점,서울특별시 영등포구 영중로 15 지하 1층 (영등포동4가),37.517139,126.903606,reserve,402.0
330,스타벅스 샛강역점,서울특별시 영등포구 여의대방로 376 (여의도동),37.5183551,126.9312716,general,306.0
331,스타벅스 영등포역점,서울특별시 영등포구 경인로 870 (영등포동1가),37.5169614,126.909139,general,667.0
332,스타벅스 당산대로점,서울특별시 영등포구 양평로 22 (당산동6가),37.533121,126.903804,general,382.0
333,스타벅스 여의도IFC몰(L1)R점,서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호,37.525127,126.925508,reserve,670.0
334,스타벅스 여의도KBS R점,서울특별시 영등포구 의사당대로 26 (여의도동),37.526596,126.918456,reserve,396.0
335,스타벅스 여의도화재보험점,서울특별시 영등포구 국제금융로6길 38 (여의도동),37.521345,126.926004,general,356.0
336,스타벅스 국회대로점,서울특별시 영등포구 국회대로 786 (여의도동),37.53026,126.919549,general,310.0
337,스타벅스 영등포KT점,서울특별시 영등포구 영중로 119 (영등포동8가),37.526419,126.905314,general,415.0
338,스타벅스 여의도공원R점,서울특별시 영등포구 여의공원로 101 (여의도동),37.529231,126.924872,reserve,281.0
339,스타벅스 국회의사당역점,서울특별시 영등포구 의사당대로 8 (여의도동),37.527831,126.916882,general,320.0
340,스타벅스 선유도역점,서울특별시 영등포구 양평로 115 (양평동4가),37.537268,126.894594,general,380.0
341,스타벅스 여의도역R점,서울특별시 영등포구 의사당대로 83 (여의도동) 1층,37.523328,126.923439,reserve,363.0
342,스타벅스 선유동이레빌딩점,서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩,37.534109,126.896912,general,292.0
343,스타벅스 동여의도점,서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비,37.5199494,126.9317957,general,306.0
344,스타벅스 여의도ABL타워점,서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워,37.518749,126.92779,general,301.0
345,스타벅스 영등포신길DT점,"서울특별시 영등포구 신길로 137 (신길동) 1,2층",37.504566,126.910073,general,
346,스타벅스 문래역점,서울특별시 영등포구 당산로 34 (문래동3가),37.517446,126.895258,general,710.0
347,스타벅스 당산점,서울특별시 영등포구 양평로 64 (당산동6가),37.535164,126.899942,general,440.0
348,스타벅스 여의도한양증권점,서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권,37.522418,126.929093,general,266.0
349,스타벅스 여의도일신점,서울특별시 영등포구 은행로 11 (여의도동) 1층 1부,37.528,126.920103,general,219.0
350,스타벅스 신세계타임스퀘어B2점,"서울특별시 영등포구 영중로 9, 신세계타임스퀘어점 리빙관 지하2층 (영등포동4가)",37.517162,126.905608,general,334.0
351,스타벅스 하이테크시티점,서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티,37.51467062,126.8986474,general,403.0
352,스타벅스 여의도점,서울특별시 영등포구 국제금융로2길 28 (여의도동),37.52403519,126.9245179,general,
353,스타벅스 롯데캐슬여의도점,"서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어) 1층 104호",37.52025214,126.9263678,general,195.0
354,스타벅스 문래동점,"서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)",37.519602,126.889652,general,436.0
355,스타벅스 신세계타임스퀘어1F점,"서울특별시 영등포구 영중로 9, 신세계백화점 리빙관 1층 (영등포동4가)",37.517162,126.905608,general,359.0
356,스타벅스 여의도호성점,"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)",37.520176,126.929426,general,315.0
357,스타벅스 타임스퀘어B2점,"서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)",37.516985,126.903387,general,853.0
358,스타벅스 영등포본동점,서울특별시 영등포구 영등포로 254 (영등포동3가),37.518713,126.909559,general,511.0
359,스타벅스 타임스퀘어2F점,서울특별시 영등포구 영중로 15 지상2층 (영등포동4가),37.516985,126.903387,general,
360,스타벅스 여의도의사당점,"서울특별시 영등포구 국회대로74길 12, 남중빌딩 1층 (여의도동)",37.530023,126.92109,general,291.0
361,스타벅스 여의도IFC(1F)점,서울특별시 영등포구 국제금융로 10 (여의도동),37.525273,126.924668,general,864.0
362,스타벅스 선유도역 1번출구점,서울특별시 영등포구 양평로 128 (양평동5가)양평로 128,37.538333,126.893612,general,
363,스타벅스 영등포구청역점,서울특별시 영등포구 국회대로 558 국회대로 558,37.527623,126.895859,general,12.0
364,스타벅스 영등포시장교차로점,서울특별시 영등포구 영중로 45 (영등포동6가),37.5204239,126.904446,general,
365,스타벅스 더현대서울(B2)R점,서울특별시 영등포구 여의대로 108 (여의도동),37.5264,126.92877,reserve,127.0
366,스타벅스 당산역사거리점,서울특별시 영등포구 양평로 47 (당산동5가),37.533984,126.901156,general,148.0
367,스타벅스 불광역점,서울특별시 은평구 통일로 715 ,37.609382,126.9303971,general,605.0
368,스타벅스 구파발사거리점,서울특별시 은평구 진관3로 21 은평엘크루 101동 105-108호,37.639617,126.91881,general,408.0
369,스타벅스 연신내역사거리점,서울특별시 은평구 통일로 842 (불광동),37.61862,126.922062,general,635.0
370,스타벅스 연신내점,서울특별시 은평구 통일로 867 (갈현동),37.620417,126.919913,general,541.0
371,스타벅스 구파발역점,서울특별시 은평구 진관2로 12,37.63446,126.918881,general,521.0
372,스타벅스 은평구청입구점,서울특별시 은평구 은평로 170 (응암동),37.601042,126.926789,general,680.0
373,스타벅스 은평이마트점,서울특별시 은평구 은평로 111 (응암동),37.60037923,126.9202735,general,538.0
374,스타벅스 구산역점,서울특별시 은평구 연서로 146 (대조동),37.611745,126.917678,general,647.0
375,스타벅스 연합뉴스점,서울특별시 종로구 율곡로2길 25 (수송동),37.5743289,126.9804590000005,general,167.0
376,스타벅스 혜화역점,서울특별시 종로구 대학로12길 4 1~2층,37.5824779,127.002185,general,426.0
377,스타벅스 경희궁로점,서울특별시 종로구 새문안로3길 15 (당주동),37.571759,126.972343,general,282.0
378,스타벅스 강북삼성병원점,서울특별시 종로구 새문안로 29 (평동),37.568546,126.96756,general,183.0
379,스타벅스 종로평창동점,서울특별시 종로구 평창12길 3 (평창동),37.606149,126.967213,general,253.0
380,스타벅스 광화문우체국점,서울특별시 종로구 종로 6 (서린동),37.569854,126.978083,general,838.0
381,스타벅스 더종로R점,서울특별시 종로구 종로 51 (종로2가),37.570804,126.983494,reserve,
382,스타벅스 독립문역점,서울특별시 종로구 송월길 155 경희궁자이 4단지 1층 팰리스애비뉴 4114~4119호,37.571432,126.961269,general,216.0
383,스타벅스 정부서울청사R점,서울특별시 종로구 새문안로5가길 28 (적선동),37.574411,126.973571,reserve,241.0
384,스타벅스 동묘앞역점,"서울특별시 종로구 종로 344 (숭인동, 대우디오빌) 101호 일부, 201호 일부",37.5727,127.016072,general,378.0
385,스타벅스 종로구청점,서울특별시 종로구 삼봉로 71 (수송동),37.572662,126.981138,general,212.0
386,스타벅스 북촌로점,서울특별시 종로구 북촌로4길 23 (계동),37.579462,126.986431,general,154.0
387,스타벅스 종로수송점,서울특별시 종로구 종로5길 30 (청진동) 1~3층,37.5714931,126.9807831,general,316.0
388,스타벅스 새문안로점,서울특별시 종로구 새문안로 92 (신문로1가) 광화문오피시아빌딩,37.5696597,126.9748903,general,398.0
389,스타벅스 안국점,서울특별시 종로구 북촌로 5-1 (재동),37.577338,126.985635,general,436.0
390,스타벅스 삼청동점,서울특별시 종로구 삼청로 111-1 (삼청동),37.585381,126.9817512,general,212.0
391,스타벅스 광화문D타워점,서울특별시 종로구 종로3길 17 (청진동) D타워,37.5714,126.9788297,general,700.0
392,스타벅스 서울극장점,서울특별시 종로구 돈화문로 13 (관수동) 서울극장,37.56975769,126.9917911,general,261.0
393,스타벅스 적선점,"서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)",37.57520431,126.9739361,general,251.0
394,스타벅스 인사점,서울특별시 종로구 인사동길 14 (인사동),37.5721293,126.98703490000003,general,272.0
395,스타벅스 영풍문고점,서울특별시 종로구 청계천로 41 (서린동) 영풍빌딩,37.5695584,126.9821243,general,322.0
396,스타벅스 광화문R점,서울특별시 종로구 세종대로 167 (세종로),37.5712293,126.9762872,reserve,735.0
397,스타벅스 성대입구점,서울특별시 종로구 창경궁로 235 (명륜3가),37.582892,126.998392,general,182.0
398,스타벅스 스페이스본점,서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본,37.57532212,126.9692494,general,
399,스타벅스 주얼리시티점,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티,37.57154914,126.998705,general,
400,스타벅스 종각점,서울특별시 종로구 종로 64 (종로2가),37.5699183,126.98452810000003,general,
401,스타벅스 동숭로아트점,서울특별시 종로구 동숭길 110 (동숭동),37.582969,127.003876,general,
402,스타벅스 종로관철점,"서울특별시 종로구 종로12길 21, 2층 (관철동)",37.569058,126.986013,general,
403,스타벅스 경복궁역점,"서울특별시 종로구 자하문로4길 6, 1층 (통의동)",37.5771508,126.97274530000004,general,399.0
404,스타벅스 이마빌딩점,서울특별시 종로구 종로1길 42 (수송동),37.5738637,126.97897149999994,general,357.0
405,스타벅스 마로니에공원점,"서울특별시 종로구 대학로 116, 1-2층 (동숭동)",37.58154296,127.0023412,general,666.0
406,스타벅스 종로3가점,"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)",37.5705527,126.9902055,general,414.0
407,스타벅스 대학로점,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)",37.576509,127.001449,general,422.0
408,스타벅스 경복궁사거리점,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)",37.575578,126.980581,general,198.0
409,스타벅스 종로관수점,서울특별시 종로구 삼일대로20길 13 (관수동),37.569385,126.988665,general,270.0
410,스타벅스 동숭길입구점,서울특별시 종로구 대학로 146 (혜화동),37.584236,127.002014,general,194.0
411,스타벅스 서울대치과병원점,서울특별시 종로구 대학로 101 서울대학교 치과병원 신관1층,37.5779,126.99965,general,25.0
412,스타벅스 숭례문북창점,서울특별시 중구 세종대로12길 12 (남대문로4가),37.561725,126.976838,general,348.0
413,스타벅스 을지로4가역점,서울특별시 중구 을지로 170 (을지로4가),37.566682,126.997285,general,290.0
414,스타벅스 동대문두타점,서울특별시 중구 장충단로 275 (을지로6가),37.56892512604548,127.00878383484596,general,424.0
415,스타벅스 대한상공회의소R점,서울특별시 중구 세종대로 39 상공회의소회관 1층,37.560938,126.973702,reserve,382.0
416,스타벅스 명동센트럴점,서울특별시 중구 명동9길 16 (명동1가),37.564669,126.985233,general,239.0
417,스타벅스 국립중앙의료원점,서울특별시 중구 을지로 251 (을지로6가),37.566516,127.0062376,general,524.0
418,스타벅스 동국대점,서울특별시 중구 서애로 1길 11,37.561542,126.998437,general,292.0
419,스타벅스 신세계본점5F점,서울특별시 중구 소공로 63 (충무로1가),37.560951,126.981134,general,600.0
420,스타벅스 을지로내외빌딩R점,서울특별시 중구 을지로 51 (을지로2가),37.566479,126.983663,reserve,264.0
421,스타벅스 대우재단빌딩점,서울특별시 중구 퇴계로 18 (남대문로5가),37.556781,126.975081,general,444.0
422,스타벅스 동대문공원점,서울특별시 중구 장충단로 229 (광희동1가),37.565133,127.007191,general,506.0
423,스타벅스 을지로국제빌딩점,서울특별시 중구 남대문로 109 (다동),37.566952,126.982219,general,682.0
424,스타벅스 동대입구역점,서울특별시 중구 장충단로 166 (장충동1가),37.559593,127.006142,general,396.0
425,스타벅스 신당역사거리점,서울특별시 중구 다산로 258 (흥인동),37.565807,127.01643,general,496.0
426,스타벅스 연세세브란스점,서울특별시 중구 통일로 10 (남대문로5가),37.557207,126.97354,general,306.0
427,스타벅스 회현역점,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,37.5589809,126.98074670000004,general,180.0
428,스타벅스 을지로경기빌딩점,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,37.567172,126.983156,general,560.0
429,스타벅스 을지로2가점,서울특별시 중구 삼일대로 358 (을지로2가),37.566347,126.988066,general,417.0
430,스타벅스 신세계본점6F점,서울특별시 중구 퇴계로 77 (충무로1가),37.560381,126.980758,general,215.0
431,스타벅스 서울중앙우체국점,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,37.561678,126.982117,general,401.0
432,스타벅스 한국프레스센터점,서울특별시 중구 세종대로 124 (태평로1가),37.567381,126.977859,general,
433,스타벅스 명동중앙로점,서울특별시 중구 명동길 60 (명동 2가),37.5637485,126.9857723,general,483.0
434,스타벅스 약수역점,서울특별시 중구 다산로 129 (신당동),37.555437,127.0107253,general,475.0
435,스타벅스 중구저동점,서울특별시 중구 수표로 34 (저동2가),37.5643686,126.9903382,general,436.0
436,스타벅스 명동길점,서울특별시 중구 명동10길 41,37.5620695,126.9858669,general,449.0
437,스타벅스 소공로북창점,서울특별시 중구 세종대로18길 32 (소공동) 삼원빌딩,37.5636856,126.9789237,general,796.0
438,스타벅스 서소문로점,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,37.563006,126.974546,general,422.0
439,스타벅스 신당역점,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",37.565522,127.014554,general,482.0
440,스타벅스 명동메트로점,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,37.565118,126.983681,general,332.0
441,스타벅스 숭례문점,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)",37.55874473,126.9730952,general,254.0
442,스타벅스 순화동더샵점,"서울특별시 중구 칠패로 27, 1층 (순화동)",37.560072,126.971931,general,182.0
443,스타벅스 대한극장점,"서울특별시 중구 퇴계로 212 (필동2가) 1,2층",37.56105065,126.9952735,general,378.0
444,스타벅스 환구단점,서울특별시 중구 소공로 112 (소공동),37.564448,126.979157,general,
445,스타벅스 무교동점,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,37.56781712,126.978738,general,
446,스타벅스 문화일보점,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,37.56712291,126.9686642,general,412.0
447,스타벅스 태평로점,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",37.56248285,126.9767928,general,432.0
448,스타벅스 퍼시픽타워점,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",37.56132157,126.9730264,general,312.0
449,스타벅스 남산단암점,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",37.55853622,126.9754585,general,197.0
450,스타벅스 황학캐슬점,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,37.57124,127.022905,general,331.0
451,스타벅스 서소문점,서울특별시 중구 서소문로 130 (서소문동),37.5633773,126.9755129,general,907.0
452,스타벅스 을지로삼화타워점,서울특별시 중구 을지로5길 16 (을지로2가) 1층,37.566902,126.984707,general,327.0
453,스타벅스 소공로점,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",37.5637273,126.98076809999998,general,
454,스타벅스 서소문배재점,서울특별시 중구 서소문로 99 (서소문동),37.5628481,126.9721664,general,263.0
455,스타벅스 을지로한국빌딩점,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",37.565722,126.98329,general,356.0
456,스타벅스 순화동에이스점,서울특별시 중구 통일로 92 (순화동) KG타워,37.563528,126.969144,general,350.0
457,스타벅스 시청점,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",37.56629,126.979808,general,380.0
458,스타벅스 시청플러스점,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",37.566338,126.980055,general,
459,스타벅스 충무로역점,"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)",37.561499,126.993864,general,340.0
460,스타벅스 명동역점,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",37.560832,126.983095,general,178.0
461,스타벅스 명동입구점,서울특별시 중구 남대문로 68-1 (명동2가),37.563319,126.982242,general,432.0
462,스타벅스 무교로점,서울특별시 중구 무교로 15 (무교동),37.567399,126.9789,general,
463,스타벅스 숭례문SG타워점,서울특별시 중구 세종대로 14 (남대문로5가),37.5581293,126.9742637,general,53.0
464,스타벅스 레스케이프호텔점,서울특별시 중구 퇴계로 67 (회현동1가),37.5598346,126.9794946,general,
465,스타벅스 별다방점,서울특별시 중구 퇴계로 100 (회현동2가),37.5602013,126.9829327,general,
466,스타벅스 명동남산점,서울특별시 중구 퇴계로 132 (남산동3가),37.560809,126.986397,general,65.0
467,스타벅스 명일역점,서울특별시 강동구 양재대로 1647 (명일동),37.55258,127.143799,general,457.0
468,스타벅스 강동구청DT점,서울특별시 강동구 성내로 32 (성내동),37.529437,127.123835,general,622.0
469,스타벅스 강동암사DT점,서울특별시 강동구 고덕로 43 (암사동),37.555054,127.130065,general,399.0
470,스타벅스 굽은다리역점,서울특별시 강동구 양재대로 1568 (명일동),37.545403,127.143101,general,
